p_id;time;station;ta;lon;lat;z;humidity
1;2023/03/02 10:15:00 ;Wetzelstraße;8.1;10.899157;49.885471;241;57.0
1;2023/03/02 10:45:00 ;Wetzelstraße;8.6;10.899157;49.885471;241;55.0
1;2023/03/02 11:15:00 ;Wetzelstraße;9.2;10.899157;49.885471;241;55.0
1;2023/03/02 11:45:00 ;Wetzelstraße;9.7;10.899157;49.885471;241;54.0
1;2023/03/02 12:15:00 ;Wetzelstraße;10.1;10.899157;49.885471;241;53.0
1;2023/03/02 12:45:00 ;Wetzelstraße;10.5;10.899157;49.885471;241;52.0
1;2023/03/02 13:15:00 ;Wetzelstraße;10.8;10.899157;49.885471;241;51.0
1;2023/03/02 13:45:00 ;Wetzelstraße;11.2;10.899157;49.885471;241;50.0
1;2023/03/02 14:15:00 ;Wetzelstraße;11.5;10.899157;49.885471;241;50.0
1;2023/03/02 14:45:00 ;Wetzelstraße;11.7;10.899157;49.885471;241;49.0
1;2023/03/02 15:15:00 ;Wetzelstraße;11.9;10.899157;49.885471;241;48.0
1;2023/03/02 15:45:00 ;Wetzelstraße;11.9;10.899157;49.885471;241;48.0
1;2023/03/02 16:15:00 ;Wetzelstraße;12.0;10.899157;49.885471;241;48.0
1;2023/03/02 16:45:00 ;Wetzelstraße;12.0;10.899157;49.885471;241;48.0
1;2023/03/02 17:15:00 ;Wetzelstraße;11.7;10.899157;49.885471;241;50.0
1;2023/03/02 17:45:00 ;Wetzelstraße;11.1;10.899157;49.885471;241;51.0
1;2023/03/02 18:15:00 ;Wetzelstraße;10.2;10.899157;49.885471;241;52.0
1;2023/03/02 18:45:00 ;Wetzelstraße;9.1;10.899157;49.885471;241;52.0
1;2023/03/02 19:15:00 ;Wetzelstraße;8.3;10.899157;49.885471;241;53.0
1;2023/03/02 19:45:00 ;Wetzelstraße;7.6;10.899157;49.885471;241;53.0
1;2023/03/02 20:15:00 ;Wetzelstraße;7.1;10.899157;49.885471;241;54.0
1;2023/03/02 20:45:00 ;Wetzelstraße;6.7;10.899157;49.885471;241;55.0
1;2023/03/02 21:15:00 ;Wetzelstraße;6.2;10.899157;49.885471;241;57.0
1;2023/03/02 21:45:00 ;Wetzelstraße;5.8;10.899157;49.885471;241;58.0
1;2023/03/02 22:15:00 ;Wetzelstraße;5.4;10.899157;49.885471;241;58.0
